time,data,quality,obs_index,use
2018-05-01 09:20:00,17.72,400,,
2018-05-01 09:30:00,17.52,400,,
2018-05-01 09:40:00,17.11,400,,
2018-05-01 09:50:00,16.89,400,,
2018-05-01 10:00:00,16.99,400,,
2018-05-01 10:10:00,17.57,400,,
2018-05-01 10:20:00,18.45,400,,
2018-05-01 10:30:00,18.07,400,,
2018-05-01 10:40:00,17.89,400,,
2018-05-01 10:50:00,17.88,400,,
2018-05-01 11:00:00,17.79,400,,
2018-05-01 11:10:00,18.33,400,,
2018-05-01 11:20:00,18.13,400,,
2018-05-01 11:30:00,18.04,400,,
2018-05-01 11:40:00,17.49,400,,
2018-05-01 11:50:00,17.15,400,,
2018-05-01 12:00:00,16.94,400,,
2018-05-01 12:10:00,16.88,400,,
2018-05-01 12:20:00,17.09,400,,
2018-05-01 12:30:00,17.05,400,,
2018-05-01 12:40:00,16.75,400,,
2018-05-01 12:50:00,16.65,400,,
2018-05-01 13:00:00,16.56,400,,
2018-05-01 13:10:00,16.36,400,,
2018-05-01 13:20:00,16.36,400,,
2018-05-01 13:30:00,16.33,400,,
2018-05-01 13:40:00,16.21,400,,
2018-05-01 13:50:00,16.05,400,,
2018-05-01 14:00:00,15.7,400,,
2018-05-01 14:10:00,15.68,400,,
2018-05-01 14:20:00,15.56,400,,
2018-05-01 14:30:00,15.57,400,,
2018-05-01 14:40:00,15.46,400,,
2018-05-01 14:50:00,15.29,400,,
2018-05-01 15:00:00,15.12,400,,
2018-05-01 15:10:00,14.85,400,,
2018-05-01 15:20:00,14.56,400,,
2018-05-01 15:30:00,14.4,400,,
2018-05-01 15:40:00,14.2,400,,
2018-05-01 15:50:00,13.98,400,,
2018-05-01 16:00:00,13.83,400,,
2018-05-01 16:10:00,13.41,400,,
2018-05-01 16:20:00,12.87,400,,
2018-05-01 16:30:00,12.46,400,,
2018-05-01 16:40:00,12.19,400,,
2018-05-01 16:50:00,11.77,400,,
2018-05-01 17:00:00,11.26,400,,
2018-05-01 17:10:00,10.96,400,,
2018-05-01 17:20:00,10.87,400,,
2018-05-01 17:30:00,10.73,400,,
2018-05-01 17:40:00,10.53,400,,
2018-05-01 17:50:00,10.5,400,,
2018-05-01 18:00:00,10.43,400,,
2018-05-01 18:10:00,10.43,400,,
2018-05-01 18:20:00,10.38,400,,
2018-05-01 18:30:00,10.27,400,,
2018-05-01 18:40:00,10.38,400,,
2018-05-01 18:50:00,10.34,400,,
2018-05-01 19:00:00,10.22,400,,
2018-05-01 19:10:00,10.19,400,,
2018-05-01 19:20:00,10.06,400,,
2018-05-01 19:30:00,10.0,400,,
2018-05-01 19:40:00,10.0,400,,
2018-05-01 19:50:00,10.12,400,,
2018-05-01 20:00:00,10.27,400,,
2018-05-01 20:10:00,10.24,400,,
2018-05-01 20:20:00,10.2,400,,
2018-05-01 20:30:00,10.2,400,,
2018-05-01 20:40:00,10.19,400,,
2018-05-01 20:50:00,10.24,400,,
2018-05-01 21:00:00,10.18,400,,
2018-05-01 21:10:00,10.18,400,,
2018-05-01 21:20:00,10.27,400,,
2018-05-01 21:30:00,10.09,400,,
2018-05-01 21:40:00,10.11,400,,
2018-05-01 21:50:00,10.17,400,,
2018-05-01 22:00:00,10.18,400,,
2018-05-01 22:10:00,10.12,400,,
2018-05-01 22:20:00,10.1,400,,
2018-05-01 22:30:00,10.02,400,,
2018-05-01 22:40:00,10.04,400,,
2018-05-01 22:50:00,10.05,400,,
2018-05-01 23:00:00,9.83,400,,
2018-05-01 23:10:00,9.94,400,,
2018-05-01 23:20:00,9.79,400,,
2018-05-01 23:30:00,9.77,400,,
2018-05-01 23:40:00,9.81,400,,
2018-05-01 23:50:00,9.82,400,,
2018-05-02 00:00:00,9.93,400,,
2018-05-02 00:10:00,9.74,400,,
2018-05-02 00:20:00,9.72,400,,
2018-05-02 00:30:00,9.65,400,,
2018-05-02 00:40:00,9.66,400,,
2018-05-02 00:50:00,9.69,400,,
2018-05-02 01:00:00,9.62,400,,
2018-05-02 01:10:00,9.55,400,,
2018-05-02 01:20:00,9.6,400,,
2018-05-02 01:30:00,9.57,400,,
2018-05-02 01:40:00,9.54,400,,
2018-05-02 01:50:00,9.62,400,,
2018-05-02 02:00:00,9.82,400,,
2018-05-02 02:10:00,9.68,400,,
2018-05-02 02:20:00,9.81,400,,
2018-05-02 02:30:00,9.93,400,,
2018-05-02 02:40:00,10.06,400,,
2018-05-02 02:50:00,10.1,400,,
2018-05-02 03:00:00,10.22,400,,
2018-05-02 03:10:00,10.31,400,,
2018-05-02 03:20:00,10.32,400,,
2018-05-02 03:30:00,10.42,400,,
2018-05-02 03:40:00,10.7,400,,
2018-05-02 03:50:00,10.81,400,,
2018-05-02 04:00:00,11.07,400,,
2018-05-02 04:10:00,11.42,400,,
2018-05-02 04:20:00,11.03,400,,
2018-05-02 04:30:00,11.13,400,,
2018-05-02 04:40:00,11.09,400,,
2018-05-02 04:50:00,11.19,400,,
2018-05-02 05:00:00,11.45,400,,
2018-05-02 05:10:00,11.73,400,,
2018-05-02 05:20:00,11.65,400,,
2018-05-02 05:30:00,11.76,400,,
2018-05-02 05:40:00,11.77,400,,
2018-05-02 05:50:00,11.87,400,,
2018-05-02 06:00:00,11.98,400,,
2018-05-02 06:10:00,11.81,400,,
2018-05-02 06:20:00,11.66,400,,
2018-05-02 06:30:00,11.69,400,,
2018-05-02 06:40:00,11.8,400,,
2018-05-02 06:50:00,11.73,400,,
2018-05-02 07:00:00,11.85,400,,
2018-05-02 07:10:00,11.88,400,,
2018-05-02 07:20:00,11.56,400,,
2018-05-02 07:30:00,11.65,400,,
2018-05-02 07:40:00,11.4,400,,
2018-05-02 07:50:00,11.33,400,,
2018-05-02 08:00:00,11.29,400,,
2018-05-02 08:10:00,11.26,400,,
2018-05-02 08:20:00,11.36,400,,
2018-05-02 08:30:00,11.52,400,,
2018-05-02 08:40:00,11.66,400,,
2018-05-02 08:50:00,11.69,400,,
2018-05-02 09:00:00,11.64,400,,
2018-05-02 09:10:00,11.91,400,,
2018-05-02 09:20:00,12.1,400,,
2018-05-02 09:30:00,11.9,400,,
2018-05-02 09:40:00,11.63,400,,
2018-05-02 09:50:00,11.78,400,,
2018-05-02 10:00:00,11.69,400,,
2018-05-02 10:10:00,11.7,400,,
2018-05-02 10:20:00,11.87,400,,
2018-05-02 10:30:00,11.98,400,,
2018-05-02 10:40:00,11.99,400,,
2018-05-02 10:50:00,11.86,400,,
2018-05-02 11:00:00,11.6,400,,
2018-05-02 11:10:00,11.6,400,,
2018-05-02 11:20:00,11.59,400,,
2018-05-02 11:30:00,11.38,400,,
2018-05-02 11:40:00,11.36,400,,
2018-05-02 11:50:00,11.28,400,,
2018-05-02 12:00:00,11.21,400,,
2018-05-02 12:10:00,11.2,400,,
2018-05-02 12:20:00,11.22,400,,
2018-05-02 12:30:00,11.1,400,,
2018-05-02 12:40:00,11.14,400,,
2018-05-02 12:50:00,11.17,400,,
2018-05-02 13:00:00,11.15,400,,
2018-05-02 13:10:00,11.1,400,,
2018-05-02 13:20:00,11.1,400,,
2018-05-02 13:30:00,11.0,400,,
2018-05-02 13:40:00,11.09,400,,
2018-05-02 13:50:00,11.1,400,,
2018-05-02 14:00:00,11.01,400,,
2018-05-02 14:10:00,11.02,400,,
2018-05-02 14:20:00,11.0,400,,
2018-05-02 14:30:00,10.99,400,,
2018-05-02 14:40:00,10.99,400,,
2018-05-02 14:50:00,10.97,400,,
2018-05-02 15:00:00,11.2,400,,
2018-05-02 15:10:00,11.34,400,,
2018-05-02 15:20:00,11.17,400,,
2018-05-02 15:30:00,11.17,400,,
2018-05-02 15:40:00,10.99,400,,
2018-05-02 15:50:00,10.92,400,,
2018-05-02 16:00:00,10.8,400,,
2018-05-02 16:10:00,10.82,400,,
2018-05-02 16:20:00,10.84,400,,
2018-05-02 16:30:00,10.82,400,,
2018-05-02 16:40:00,10.84,400,,
2018-05-02 16:50:00,10.87,400,,
2018-05-02 17:00:00,10.79,400,,
2018-05-02 17:10:00,10.74,400,,
2018-05-02 17:20:00,10.68,400,,
2018-05-02 17:30:00,10.7,400,,
2018-05-02 17:40:00,10.63,400,,
2018-05-02 17:50:00,10.59,400,,
2018-05-02 18:00:00,10.61,400,,
2018-05-02 18:10:00,10.64,400,,
2018-05-02 18:20:00,10.59,400,,
2018-05-02 18:30:00,10.59,400,,
2018-05-02 18:40:00,10.54,400,,
2018-05-02 18:50:00,10.53,400,,
2018-05-02 19:00:00,10.5,400,,
2018-05-02 19:10:00,10.53,400,,
2018-05-02 19:20:00,10.59,400,,
2018-05-02 19:30:00,10.59,400,,
2018-05-02 19:40:00,10.6,400,,
2018-05-02 19:50:00,10.57,400,,
2018-05-02 20:00:00,10.52,400,,
2018-05-02 20:10:00,10.43,400,,
2018-05-02 20:20:00,10.38,400,,
2018-05-02 20:30:00,10.41,400,,
2018-05-02 20:40:00,10.39,400,,
2018-05-02 20:50:00,10.45,400,,
2018-05-02 21:00:00,10.45,400,,
2018-05-02 21:10:00,10.39,400,,
2018-05-02 21:20:00,10.41,400,,
2018-05-02 21:30:00,10.38,400,,
2018-05-02 21:40:00,10.43,400,,
2018-05-02 21:50:00,10.43,400,,
2018-05-02 22:00:00,10.45,400,,
2018-05-02 22:10:00,10.48,400,,
2018-05-02 22:20:00,10.52,400,,
2018-05-02 22:30:00,10.53,400,,
2018-05-02 22:40:00,10.45,400,,
2018-05-02 22:50:00,10.45,400,,
2018-05-02 23:00:00,10.39,400,,
2018-05-02 23:10:00,10.47,400,,
2018-05-02 23:20:00,10.53,400,,
2018-05-02 23:30:00,10.55,400,,
2018-05-02 23:40:00,10.48,400,,
2018-05-02 23:50:00,10.53,400,,
2018-05-03 00:00:00,10.55,400,,
2018-05-03 00:10:00,10.62,400,,
2018-05-03 00:20:00,10.61,400,,
2018-05-03 00:30:00,10.61,400,,
2018-05-03 00:40:00,10.64,400,,
2018-05-03 00:50:00,10.72,400,,
2018-05-03 01:00:00,10.7,400,,
2018-05-03 01:10:00,10.7,400,,
2018-05-03 01:20:00,10.72,400,,
2018-05-03 01:30:00,10.79,400,,
2018-05-03 01:40:00,10.86,400,,
2018-05-03 01:50:00,10.87,400,,
2018-05-03 02:00:00,10.91,400,,
2018-05-03 02:10:00,10.88,400,,
2018-05-03 02:20:00,10.97,400,,
2018-05-03 02:30:00,11.13,400,,
2018-05-03 02:40:00,11.36,400,,
2018-05-03 02:50:00,11.6,400,,
2018-05-03 03:00:00,11.8,400,,
2018-05-03 03:10:00,12.0,400,,
2018-05-03 03:20:00,12.14,400,,
2018-05-03 03:30:00,12.48,400,,
2018-05-03 03:40:00,12.9,400,,
2018-05-03 03:50:00,13.2,400,,
2018-05-03 04:00:00,13.09,400,,
2018-05-03 04:10:00,13.0,400,,
2018-05-03 04:20:00,13.01,400,,
2018-05-03 04:30:00,12.87,400,,
2018-05-03 04:40:00,12.98,400,,
2018-05-03 04:50:00,12.97,400,,
2018-05-03 05:00:00,13.39,400,,
2018-05-03 05:10:00,13.54,400,,
2018-05-03 05:20:00,13.79,400,,
2018-05-03 05:30:00,14.42,400,,
2018-05-03 05:40:00,14.74,400,,
2018-05-03 05:50:00,15.33,400,,
2018-05-03 06:00:00,15.65,400,,
2018-05-03 06:10:00,15.67,400,,
2018-05-03 06:20:00,15.57,400,,
2018-05-03 06:30:00,16.69,400,,
2018-05-03 06:40:00,17.05,400,,
2018-05-03 06:50:00,17.11,400,,
2018-05-03 07:00:00,17.05,400,,
2018-05-03 07:10:00,16.88,400,,
2018-05-03 07:20:00,16.76,400,,
2018-05-03 07:30:00,16.47,400,,
2018-05-03 07:40:00,16.49,400,,
2018-05-03 07:50:00,16.46,400,,
2018-05-03 08:00:00,16.46,400,,
2018-05-03 08:10:00,16.35,400,,
2018-05-03 08:20:00,16.11,400,,
2018-05-03 08:30:00,16.46,400,,
2018-05-03 08:40:00,16.53,400,,
2018-05-03 08:50:00,16.34,400,,
2018-05-03 09:00:00,16.31,400,,
2018-05-03 09:10:00,16.25,400,,
2018-05-03 09:20:00,16.08,400,,
2018-05-03 09:30:00,16.14,400,,
2018-05-03 09:40:00,16.28,400,,
2018-05-03 09:50:00,16.32,400,,
2018-05-03 10:00:00,16.47,400,,
2018-05-03 10:10:00,16.89,400,,
2018-05-03 10:20:00,17.09,400,,
2018-05-03 10:30:00,17.14,400,,
2018-05-03 10:40:00,16.99,400,,
2018-05-03 10:50:00,16.93,400,,
2018-05-03 11:00:00,16.79,400,,
2018-05-03 11:10:00,16.47,400,,
2018-05-03 11:20:00,16.47,400,,
2018-05-03 11:30:00,16.81,400,,
2018-05-03 11:40:00,16.41,400,,
2018-05-03 11:50:00,16.09,400,,
2018-05-03 12:00:00,15.99,400,,
2018-05-03 12:10:00,15.82,400,,
2018-05-03 12:20:00,15.38,400,,
2018-05-03 12:30:00,15.42,400,,
2018-05-03 12:40:00,15.51,400,,
2018-05-03 12:50:00,15.74,400,,
2018-05-03 13:00:00,15.96,400,,
2018-05-03 13:10:00,16.13,400,,
2018-05-03 13:20:00,16.15,400,,
2018-05-03 13:30:00,16.08,400,,
2018-05-03 13:40:00,16.24,400,,
2018-05-03 13:50:00,16.11,400,,
2018-05-03 14:00:00,15.96,400,,
2018-05-03 14:10:00,15.88,400,,
2018-05-03 14:20:00,15.72,400,,
2018-05-03 14:30:00,15.56,400,,
2018-05-03 14:40:00,15.44,400,,
2018-05-03 14:50:00,15.36,400,,
2018-05-03 15:00:00,15.22,400,,
2018-05-03 15:10:00,14.99,400,,
2018-05-03 15:20:00,14.86,400,,
2018-05-03 15:30:00,14.8,400,,
2018-05-03 15:40:00,14.68,400,,
2018-05-03 15:50:00,14.58,400,,
2018-05-03 16:00:00,14.56,400,,
2018-05-03 16:10:00,14.51,400,,
2018-05-03 16:20:00,14.35,400,,
2018-05-03 16:30:00,14.17,400,,
2018-05-03 16:40:00,14.09,400,,
2018-05-03 16:50:00,14.03,400,,
2018-05-03 17:00:00,14.11,400,,
2018-05-03 17:10:00,14.2,400,,
2018-05-03 17:20:00,14.97,400,,
2018-05-03 17:30:00,14.5,400,,
2018-05-03 17:40:00,14.47,400,,
2018-05-03 17:50:00,14.36,400,,
2018-05-03 18:00:00,14.25,400,,
2018-05-03 18:10:00,13.87,400,,
2018-05-03 18:20:00,13.8,400,,
2018-05-03 18:30:00,13.81,400,,
2018-05-03 18:40:00,13.69,400,,
2018-05-03 18:50:00,13.41,400,,
2018-05-03 19:00:00,13.35,400,,
2018-05-03 19:10:00,13.15,400,,
2018-05-03 19:20:00,13.04,400,,
2018-05-03 19:30:00,12.9,400,,
2018-05-03 19:40:00,12.95,400,,
2018-05-03 19:50:00,13.23,400,,
2018-05-03 20:00:00,13.93,400,,
2018-05-03 20:10:00,14.1,400,,
2018-05-03 20:20:00,13.07,400,,
2018-05-03 20:30:00,13.22,400,,
2018-05-03 20:40:00,13.1,400,,
2018-05-03 20:50:00,12.82,400,,
2018-05-03 21:00:00,13.18,400,,
2018-05-03 21:10:00,13.78,400,,
2018-05-03 21:20:00,13.4,400,,
2018-05-03 21:30:00,12.98,400,,
2018-05-03 21:40:00,13.41,400,,
2018-05-03 21:50:00,13.36,400,,
2018-05-03 22:00:00,13.17,400,,
2018-05-03 22:10:00,13.34,400,,
2018-05-03 22:20:00,12.94,400,,
2018-05-03 22:30:00,13.05,400,,
2018-05-03 22:40:00,13.17,400,,
2018-05-03 22:50:00,12.83,400,,
2018-05-03 23:00:00,13.05,400,,
2018-05-03 23:10:00,13.13,400,,
2018-05-03 23:20:00,13.17,400,,
2018-05-03 23:30:00,12.73,400,,
2018-05-03 23:40:00,12.79,400,,
2018-05-03 23:50:00,12.85,400,,
2018-05-04 00:00:00,12.71,400,,
2018-05-04 00:10:00,12.46,400,,
2018-05-04 00:20:00,12.51,400,,
2018-05-04 00:30:00,12.73,400,,
2018-05-04 00:40:00,12.93,400,,
2018-05-04 00:50:00,12.96,400,,
2018-05-04 01:00:00,12.91,400,,
2018-05-04 01:10:00,12.58,400,,
2018-05-04 01:20:00,12.47,400,,
2018-05-04 01:30:00,12.6,400,,
2018-05-04 01:40:00,12.83,400,,
2018-05-04 01:50:00,12.92,400,,
2018-05-04 02:00:00,13.02,400,,
2018-05-04 02:10:00,12.84,400,,
2018-05-04 02:20:00,13.08,400,,
2018-05-04 02:30:00,13.45,400,,
2018-05-04 02:40:00,13.4,400,,
2018-05-04 02:50:00,13.59,400,,
2018-05-04 03:00:00,13.56,400,,
2018-05-04 03:10:00,13.29,400,,
2018-05-04 03:20:00,13.52,400,,
2018-05-04 03:30:00,13.71,400,,
2018-05-04 03:40:00,13.94,400,,
2018-05-04 03:50:00,13.89,400,,
2018-05-04 04:00:00,14.07,400,,
2018-05-04 04:10:00,14.44,400,,
2018-05-04 04:20:00,14.69,400,,
2018-05-04 04:30:00,15.09,400,,
2018-05-04 04:40:00,15.26,400,,
2018-05-04 04:50:00,15.72,400,,
2018-05-04 05:00:00,16.92,400,,
2018-05-04 05:10:00,17.04,400,,
2018-05-04 05:20:00,16.91,400,,
2018-05-04 05:30:00,16.59,400,,
2018-05-04 05:40:00,16.86,400,,
2018-05-04 05:50:00,17.22,400,,
2018-05-04 06:00:00,17.66,400,,
2018-05-04 06:10:00,17.78,400,,
2018-05-04 06:20:00,17.8,400,,
2018-05-04 06:30:00,17.72,400,,
2018-05-04 06:40:00,18.32,400,,
2018-05-04 06:50:00,18.75,400,,
2018-05-04 07:00:00,19.82,400,,
2018-05-04 07:10:00,20.17,400,,
2018-05-04 07:20:00,19.57,400,,
2018-05-04 07:30:00,19.34,400,,
2018-05-04 07:40:00,19.46,400,,
2018-05-04 07:50:00,19.39,400,,
2018-05-04 08:00:00,19.6,400,,
2018-05-04 08:10:00,19.22,400,,
2018-05-04 08:20:00,18.88,400,,
2018-05-04 08:30:00,18.88,400,,
2018-05-04 08:40:00,18.51,400,,
2018-05-04 08:50:00,18.22,400,,
2018-05-04 09:00:00,17.92,400,,
2018-05-04 09:10:00,17.85,400,,
2018-05-04 09:20:00,18.03,400,,
2018-05-04 09:30:00,18.1,400,,
2018-05-04 09:40:00,18.57,400,,
2018-05-04 09:50:00,18.27,400,,
2018-05-04 10:00:00,18.21,400,,
2018-05-04 10:10:00,18.09,400,,
2018-05-04 10:20:00,17.79,400,,
2018-05-04 10:30:00,17.5,400,,
2018-05-04 10:40:00,17.23,400,,
2018-05-04 10:50:00,17.25,400,,
2018-05-04 11:00:00,17.5,400,,
2018-05-04 11:10:00,17.84,400,,
2018-05-04 11:20:00,18.45,400,,
2018-05-04 11:30:00,18.75,400,,
2018-05-04 11:40:00,19.32,400,,
2018-05-04 11:50:00,19.99,400,,
2018-05-04 12:00:00,19.66,400,,
2018-05-04 12:10:00,19.16,400,,
2018-05-04 12:20:00,19.09,400,,
2018-05-04 12:30:00,18.87,400,,
2018-05-04 12:40:00,18.57,400,,
2018-05-04 12:50:00,18.55,400,,
2018-05-04 13:00:00,19.05,400,,
2018-05-04 13:10:00,18.96,400,,
2018-05-04 13:20:00,18.63,400,,
2018-05-04 13:30:00,18.37,400,,
2018-05-04 13:40:00,18.13,400,,
2018-05-04 13:50:00,18.06,400,,
2018-05-04 14:00:00,18.11,400,,
2018-05-04 14:10:00,18.22,400,,
2018-05-04 14:20:00,18.09,400,,
2018-05-04 14:30:00,18.02,400,,
2018-05-04 14:40:00,17.82,400,,
2018-05-04 14:50:00,17.67,400,,
2018-05-04 15:00:00,17.5,400,,
2018-05-04 15:10:00,17.34,400,,
2018-05-04 15:20:00,17.09,400,,
2018-05-04 15:30:00,16.86,400,,
2018-05-04 15:40:00,16.77,400,,
2018-05-04 15:50:00,16.68,400,,
2018-05-04 16:00:00,16.35,400,,
2018-05-04 16:10:00,16.22,400,,
2018-05-04 16:20:00,16.18,400,,
2018-05-04 16:30:00,16.05,400,,
2018-05-04 16:40:00,16.03,400,,
2018-05-04 16:50:00,15.88,400,,
2018-05-04 17:00:00,15.73,400,,
2018-05-04 17:10:00,15.8,400,,
2018-05-04 17:20:00,15.79,400,,
2018-05-04 17:30:00,15.68,400,,
2018-05-04 17:40:00,15.61,400,,
2018-05-04 17:50:00,15.63,400,,
2018-05-04 18:00:00,15.69,400,,
2018-05-04 18:10:00,15.72,400,,
2018-05-04 18:20:00,15.46,400,,
2018-05-04 18:30:00,15.56,400,,
2018-05-04 18:40:00,15.64,400,,
2018-05-04 18:50:00,15.63,400,,
2018-05-04 19:00:00,15.48,400,,
2018-05-04 19:10:00,15.13,400,,
2018-05-04 19:20:00,15.14,400,,
2018-05-04 19:30:00,15.32,400,,
2018-05-04 19:40:00,15.41,400,,
2018-05-04 19:50:00,15.11,400,,
2018-05-04 20:00:00,14.8,400,,
2018-05-04 20:10:00,14.71,400,,
2018-05-04 20:20:00,14.57,400,,
2018-05-04 20:30:00,14.56,400,,
2018-05-04 20:40:00,14.56,400,,
2018-05-04 20:50:00,14.53,400,,
2018-05-04 21:00:00,14.44,400,,
2018-05-04 21:10:00,14.27,400,,
2018-05-04 21:20:00,14.14,400,,
2018-05-04 21:30:00,14.0,400,,
2018-05-04 21:40:00,13.9,400,,
2018-05-04 21:50:00,13.89,400,,
2018-05-04 22:00:00,13.86,400,,
2018-05-04 22:10:00,13.73,400,,
2018-05-04 22:20:00,13.64,400,,
2018-05-04 22:30:00,13.52,400,,
2018-05-04 22:40:00,13.42,400,,
2018-05-04 22:50:00,13.15,400,,
2018-05-04 23:00:00,13.05,400,,
2018-05-04 23:10:00,12.87,400,,
2018-05-04 23:20:00,12.86,400,,
2018-05-04 23:30:00,12.59,400,,
2018-05-04 23:40:00,12.51,400,,
2018-05-04 23:50:00,12.41,400,,
2018-05-05 00:00:00,12.19,400,,
2018-05-05 00:10:00,12.15,400,,
2018-05-05 00:20:00,12.07,400,,
2018-05-05 00:30:00,12.05,400,,
2018-05-05 00:40:00,11.98,400,,
2018-05-05 00:50:00,11.95,400,,
2018-05-05 01:00:00,11.96,400,,
2018-05-05 01:10:00,11.94,400,,
2018-05-05 01:20:00,11.59,400,,
2018-05-05 01:30:00,11.63,400,,
2018-05-05 01:40:00,11.67,400,,
2018-05-05 01:50:00,11.49,400,,
2018-05-05 02:00:00,11.65,400,,
2018-05-05 02:10:00,11.57,400,,
2018-05-05 02:20:00,11.34,400,,
2018-05-05 02:30:00,11.58,400,,
2018-05-05 02:40:00,11.37,400,,
2018-05-05 02:50:00,11.75,400,,
2018-05-05 03:00:00,11.72,400,,
2018-05-05 03:10:00,11.73,400,,
2018-05-05 03:20:00,12.29,400,,
2018-05-05 03:30:00,12.67,400,,
2018-05-05 03:40:00,13.33,400,,
2018-05-05 03:50:00,14.12,400,,
2018-05-05 04:00:00,14.48,400,,
2018-05-05 04:10:00,14.99,400,,
2018-05-05 04:20:00,15.42,400,,
2018-05-05 04:30:00,15.95,400,,
2018-05-05 04:40:00,16.7,400,,
2018-05-05 04:50:00,18.18,400,,
2018-05-05 05:00:00,18.83,400,,
2018-05-05 05:10:00,18.36,400,,
2018-05-05 05:20:00,18.75,400,,
2018-05-05 05:30:00,19.81,400,,
2018-05-05 05:40:00,19.24,400,,
2018-05-05 05:50:00,18.95,400,,
2018-05-05 06:00:00,20.36,400,,
2018-05-05 06:10:00,20.44,400,,
2018-05-05 06:20:00,20.62,400,,
2018-05-05 06:30:00,21.66,400,,
2018-05-05 06:40:00,21.66,400,,
2018-05-05 06:50:00,21.58,400,,
2018-05-05 07:00:00,21.12,400,,
2018-05-05 07:10:00,21.1,400,,
2018-05-05 07:20:00,21.54,400,,
2018-05-05 07:30:00,21.91,400,,
2018-05-05 07:40:00,22.17,400,,
2018-05-05 07:50:00,22.55,400,,
2018-05-05 08:00:00,23.26,400,,
2018-05-05 08:10:00,23.29,400,,
2018-05-05 08:20:00,23.41,400,,
2018-05-05 08:30:00,24.64,400,,
2018-05-05 08:40:00,24.8,400,,
2018-05-05 08:50:00,25.18,400,,
2018-05-05 09:00:00,25.39,400,,
2018-05-05 09:10:00,25.07,400,,
2018-05-05 09:20:00,24.75,400,,
2018-05-05 09:30:00,24.32,400,,
2018-05-05 09:40:00,23.94,400,,
2018-05-05 09:50:00,24.13,400,,
2018-05-05 10:00:00,24.09,400,,
2018-05-05 10:10:00,23.54,400,,
2018-05-05 10:20:00,23.28,400,,
2018-05-05 10:30:00,23.17,400,,
2018-05-05 10:40:00,22.82,400,,
2018-05-05 10:50:00,22.53,400,,
2018-05-05 11:00:00,22.15,400,,
2018-05-05 11:10:00,22.04,400,,
2018-05-05 11:20:00,21.95,400,,
2018-05-05 11:30:00,22.04,400,,
2018-05-05 11:40:00,21.58,400,,
2018-05-05 11:50:00,21.62,400,,
2018-05-05 12:00:00,21.41,400,,
2018-05-05 12:10:00,21.39,400,,
2018-05-05 12:20:00,21.01,400,,
2018-05-05 12:30:00,20.72,400,,
2018-05-05 12:40:00,20.68,400,,
2018-05-05 12:50:00,20.56,400,,
2018-05-05 13:00:00,20.53,400,,
2018-05-05 13:10:00,20.71,400,,
2018-05-05 13:20:00,20.77,400,,
2018-05-05 13:30:00,20.57,400,,
2018-05-05 13:40:00,20.45,400,,
2018-05-05 13:50:00,20.33,400,,
2018-05-05 14:00:00,20.13,400,,
